user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date,expense_to_income_ratio,emi_to_income_ratio,cash_buffer_months,financial_obligation_ratio
U14215,28,Male,Bachelor,Self-employed,Student,2335.66,1931.74,146895.24,Yes,Home,149353.2,180,2175.88,15.83,0.93,439,62.89239015952664,Other,22-02-2025,0.8270638705976041,0.9315910706181552,76.04296644475964,1.7586549412157593
U14216,49,Female,Master,Employed,Doctor,2174.94,1459.9,102390.75,Yes,Education,398264.91,12,37628.94,23.84,17.3,460,47.077505586361,Europe,06-07-2022,0.6712369076848097,17.301139341774945,70.13545448318378,17.972376249459757
U14217,45,Female,Master,Employed,Salesperson,4121.59,2134.72,315887.82,No,,0.0,0,0.0,0.0,0.0,728,76.64222302557994,North America,19-08-2023,0.5179360392469896,0.0,147.9762310748014,0.5179360392469896
U14218,42,Male,Other,Student,Manager,3636.66,2707.98,64387.18,Yes,Home,196960.06,240,4670.38,28.35,1.28,847,17.705031539929497,Asia,19-12-2024,0.7446338123442939,1.2842498336385586,23.776829961816556,2.0288836459828525
U14219,42,Male,Bachelor,Unemployed,Accountant,6058.34,3604.32,600558.68,No,,0.0,0,0.0,0.0,0.0,501,99.12924662531321,North America,14-08-2023,0.5949352462885873,0.0,166.62190926443824,0.5949352462885873
U14220,18,Male,Bachelor,Employed,Driver,4294.65,1371.98,174910.23,No,,0.0,0,0.0,0.0,0.0,691,40.72747022458175,Asia,13-04-2022,0.3194625871724122,0.0,127.48744879662969,0.3194625871724122
U14221,50,Male,Bachelor,Employed,Accountant,970.01,866.63,42820.32,No,,0.0,0,0.0,0.0,0.0,511,44.14420469892063,Africa,21-02-2023,0.8934237791362976,0.0,49.41015196796788,0.8934237791362976
U14222,20,Female,PhD,Employed,Driver,6663.17,3029.51,29907.73,No,,0.0,0,0.0,0.0,0.0,396,4.488513725448998,North America,20-08-2024,0.45466497177769744,0.0,9.872134437582314,0.45466497177769744
U14223,28,Female,High School,Employed,Engineer,3080.3,2305.6,212636.87,Yes,Business,225788.15,24,10279.89,8.66,3.34,489,69.031220984969,Asia,14-03-2024,0.7484985228711488,3.3373015615362136,92.2262621443442,4.085800084407363
U14224,42,Male,Other,Student,Teacher,3949.47,1485.39,48219.51,No,,0.0,0,0.0,0.0,0.0,503,12.209109070330957,North America,03-11-2024,0.3760985651239281,0.0,32.46252499343607,0.3760985651239281
U14225,29,Male,Master,Employed,Accountant,6250.29,4864.21,640055.56,No,,0.0,0,0.0,0.0,0.0,327,102.40413804799458,Asia,11-08-2023,0.7782374897804742,0.0,131.5846889834115,0.7782374897804742
U14226,28,Female,Bachelor,Employed,Accountant,6619.34,3360.75,39048.22,Yes,Car,237083.41,360,3068.05,15.37,0.46,794,5.899110787480323,North America,18-06-2022,0.5077167814313813,0.46349787138899046,11.618900543033549,0.9712146528203718
U14227,52,Male,High School,Employed,Salesperson,5476.78,1696.84,158552.94,No,,0.0,0,0.0,0.0,0.0,713,28.95002903165729,Africa,03-07-2022,0.30982438586176547,0.0,93.44012399519107,0.30982438586176547
U14228,20,Male,Master,Employed,Student,4542.57,2366.25,103817.26,Yes,Business,133425.33,12,11892.16,12.6,2.62,720,22.85430053912213,Europe,21-06-2025,0.5209055666726105,2.6179365425298897,43.87417221341785,3.1388421092025003
U14229,46,Male,Master,Self-employed,Doctor,7233.39,5218.63,560279.03,Yes,Business,459866.29,60,9339.84,8.07,1.29,720,77.4573236062206,Asia,18-09-2024,0.7214639332318594,1.29121200432992,107.36132471549047,2.0126759375617795
U14230,39,Female,Master,Employed,Accountant,2634.51,1701.42,74246.48,No,,0.0,0,0.0,0.0,0.0,311,28.18227298435003,Other,06-05-2022,0.6458202853661591,0.0,43.63794947749526,0.6458202853661591
U14231,40,Female,Bachelor,Employed,Manager,5586.82,4886.79,178667.95,No,,0.0,0,0.0,0.0,0.0,836,31.980258895042265,Europe,12-01-2023,0.8746997397446132,0.0,36.56141352503382,0.8746997397446132
U14232,47,Female,High School,Employed,Doctor,6477.22,2762.96,544553.91,No,,0.0,0,0.0,0.0,0.0,572,84.07216521902916,North America,03-09-2024,0.42656571800865184,0.0,197.0907685959985,0.42656571800865184
U14233,38,Female,Master,Employed,Manager,2441.7,1563.59,229339.65,Yes,Business,338037.24,180,6391.15,21.8,2.62,549,93.92621943727731,Other,10-10-2022,0.640369414752017,2.6175001023876807,146.67505548129625,3.257869517139698
U14234,25,Female,Bachelor,Employed,Driver,5782.69,4791.58,688298.16,Yes,Education,261944.5,180,5301.01,23.55,0.92,545,119.02733157060123,North America,01-04-2025,0.8286074473990479,0.9167031260537917,143.64743153615302,1.7453105734528396
U14235,50,Female,Bachelor,Employed,Doctor,500.0,286.71,10377.19,Yes,Education,4450.68,120,58.79,9.99,0.12,720,20.75438,Europe,13-05-2025,0.5734199999999999,0.11758,36.19402880959856,0.691
U14236,20,Female,Bachelor,Student,Doctor,6111.6,5340.99,462000.09,No,,0.0,0,0.0,0.0,0.0,666,75.59396720989594,Europe,15-05-2023,0.873910268996662,0.0,86.50083411502362,0.873910268996662
U14237,56,Female,Master,Employed,Accountant,5460.85,2664.31,11677.43,No,,0.0,0,0.0,0.0,0.0,441,2.138390543596693,Europe,08-06-2025,0.4878929104443447,0.0,4.382909646400006,0.4878929104443447
U14238,47,Male,Bachelor,Unemployed,Student,4133.18,2889.09,100454.93,No,,0.0,0,0.0,0.0,0.0,598,24.30451371583139,North America,12-01-2025,0.6989993177166249,0.0,34.770439827073574,0.6989993177166249
U14239,41,Male,Bachelor,Self-employed,Unemployed,5932.71,4657.79,543642.2,Yes,Business,116887.52,60,3457.58,25.39,0.58,362,91.63471668090973,Other,21-08-2022,0.785103266466758,0.5827994289287695,116.71676911153142,1.3679026953955276
U14240,57,Female,Bachelor,Employed,Manager,6645.35,2681.13,354808.42,No,,0.0,0,0.0,0.0,0.0,799,53.39198386841927,Europe,22-01-2023,0.40345956194933297,0.0,132.33540335604764,0.40345956194933297
U14241,19,Male,High School,Employed,Manager,3850.71,3136.88,367983.31,No,,0.0,0,0.0,0.0,0.0,433,95.56245731306694,Asia,28-07-2023,0.8146237966504879,0.0,117.308698451965,0.8146237966504879
U14242,41,Female,Master,Employed,Doctor,5123.66,4576.86,319087.12,No,,0.0,0,0.0,0.0,0.0,515,62.27718466877193,Asia,13-03-2024,0.8932794135442242,0.0,69.71747442569797,0.8932794135442242
U14243,56,Male,Bachelor,Self-employed,Doctor,2557.88,1843.96,14104.18,No,,0.0,0,0.0,0.0,0.0,510,5.514011603359031,Asia,07-01-2025,0.7208938652321454,0.0,7.648853554307035,0.7208938652321454
U14244,64,Male,Bachelor,Employed,Unemployed,4165.47,3528.09,129734.89,No,,0.0,0,0.0,0.0,0.0,315,31.145318535483387,Asia,12-05-2023,0.8469848540500832,0.0,36.7719899435672,0.8469848540500832
U14245,42,Male,Bachelor,Employed,Unemployed,2911.32,1155.1,58319.71,Yes,Business,7667.31,120,201.33,29.86,0.07,595,20.032050753610044,North America,06-01-2023,0.3967616064190813,0.06915419809570916,50.4888840793005,0.4659158045147905
U14246,64,Female,High School,Employed,Engineer,1022.61,445.59,4193.32,No,,0.0,0,0.0,0.0,0.0,389,4.100605313853766,Africa,20-10-2022,0.4357379646199431,0.0,9.410713884961512,0.4357379646199431
U14247,56,Female,Master,Employed,Doctor,4310.22,2036.78,470905.5,Yes,Education,216405.27,24,9631.24,6.41,2.23,444,109.25323997382964,Asia,09-04-2025,0.47254664495083776,2.234512391478857,231.20096426712752,2.707059036429695
U14248,69,Male,Bachelor,Employed,Salesperson,4660.66,1664.17,441042.23,Yes,Car,137099.96,60,4167.57,26.77,0.89,722,94.63085271184768,Other,24-06-2022,0.35706745396574735,0.8942016795904443,265.02234146751834,1.2512691335561916
U14249,24,Female,High School,Employed,Doctor,7983.36,5560.65,719243.81,No,,0.0,0,0.0,0.0,0.0,542,90.09286941839026,Europe,27-06-2024,0.6965300324675324,0.0,129.34527618174135,0.6965300324675324
U14250,31,Male,Bachelor,Employed,Accountant,1021.24,555.54,33493.87,No,,0.0,0,0.0,0.0,0.0,422,32.79725627668325,Europe,10-10-2023,0.543985742822451,0.0,60.29065413831588,0.543985742822451
U14251,25,Female,Master,Unemployed,Engineer,7041.66,5589.8,227368.91,No,,0.0,0,0.0,0.0,0.0,837,32.28910654589969,Asia,13-04-2025,0.7938185030234348,0.0,40.67567891516691,0.7938185030234348
U14252,42,Female,Bachelor,Self-employed,Doctor,3228.07,1822.74,334611.45,Yes,Education,127191.58,60,3803.66,25.94,1.18,537,103.65681351395726,North America,14-07-2024,0.564653182861586,1.1783077814297707,183.57607228677705,1.7429609642913566
U14253,63,Male,Bachelor,Employed,Driver,6244.92,3632.18,596058.88,Yes,Business,102917.06,120,2247.63,23.7,0.36,562,95.44700012169892,Europe,21-01-2025,0.5816215419893289,0.35991333756076943,164.1049947965134,0.9415348795500982
U14254,68,Female,Bachelor,Self-employed,Unemployed,3291.4,1673.07,341299.16,Yes,Car,285325.87,120,5275.99,18.73,1.6,470,103.69422130400436,Europe,19-08-2022,0.5083156103785623,1.6029622652974418,203.9957443502065,2.111277875676004
U14255,19,Male,Master,Unemployed,Salesperson,5243.12,2715.39,336911.32,No,,0.0,0,0.0,0.0,0.0,723,64.25779306977525,Europe,07-08-2023,0.5178958330154564,0.0,124.07474432770248,0.5178958330154564
U14256,38,Male,Master,Employed,Unemployed,4283.09,3705.88,51935.63,No,,0.0,0,0.0,0.0,0.0,790,12.125738660639865,Africa,22-04-2025,0.8652351456541889,0.0,14.014385247228727,0.8652351456541889
U14257,51,Male,High School,Employed,Doctor,4968.43,1871.03,397087.6,No,,0.0,0,0.0,0.0,0.0,658,79.92214844528351,Africa,19-03-2023,0.3765837497962133,0.0,212.22941374537018,0.3765837497962133
U14258,48,Female,Master,Unemployed,Unemployed,2521.9,2082.44,211916.94,No,,0.0,0,0.0,0.0,0.0,367,84.03066735397914,North America,22-02-2022,0.8257424957373409,0.0,101.7637675035055,0.8257424957373409
U14259,19,Male,Bachelor,Employed,Driver,3428.85,2060.36,183313.88,Yes,Business,317122.9,60,8350.73,19.71,2.44,377,53.462204529215335,Europe,07-06-2024,0.6008895110605598,2.435431704507342,88.9717719233532,3.036321215567902
U14260,43,Male,Bachelor,Self-employed,Doctor,8287.64,3942.8,453302.06,Yes,Education,470925.93,360,5943.3,14.97,0.72,610,54.696157168989004,North America,24-08-2022,0.4757446028061065,0.7171281571110715,114.96957999391294,1.192872759917178
U14261,24,Male,Bachelor,Employed,Unemployed,2542.67,1576.26,300924.05,No,,0.0,0,0.0,0.0,0.0,604,118.34962854007794,Africa,15-06-2025,0.6199231516476774,0.0,190.91016076028066,0.6199231516476774
U14262,34,Male,High School,Employed,Accountant,3250.4,1489.16,82534.9,No,,0.0,0,0.0,0.0,0.0,667,25.392228648781686,Other,30-01-2022,0.4581466896381984,0.0,55.42379596551075,0.4581466896381984
U14263,41,Female,High School,Unemployed,Accountant,4917.85,2194.83,84767.71,No,,0.0,0,0.0,0.0,0.0,655,17.236741665565237,Europe,07-04-2023,0.4462986874345496,0.0,38.62153788676117,0.4462986874345496
U14264,53,Female,PhD,Employed,Manager,6283.94,5472.77,228842.08,No,,0.0,0,0.0,0.0,0.0,731,36.41697406404262,North America,31-01-2022,0.8709137897561086,0.0,41.814671546584265,0.8709137897561086
U14265,59,Female,High School,Employed,Driver,1303.5,1124.14,77758.25,No,,0.0,0,0.0,0.0,0.0,832,59.65343306482547,Asia,21-10-2024,0.8624012274645186,0.0,69.17132207732132,0.8624012274645186
U14266,59,Female,Bachelor,Employed,Engineer,1235.36,892.82,23320.58,No,,0.0,0,0.0,0.0,0.0,371,18.87755795881363,Africa,19-04-2025,0.7227205025255797,0.0,26.120136197665822,0.7227205025255797
U14267,48,Other,Bachelor,Employed,Engineer,5051.63,3050.56,229213.16,No,,0.0,0,0.0,0.0,0.0,689,45.3740990531769,Europe,12-11-2023,0.6038763725767722,0.0,75.1380598971992,0.6038763725767722
U14268,47,Female,Bachelor,Employed,Unemployed,2290.21,2050.3,242481.11,Yes,Home,305019.33,60,8042.16,19.77,3.51,305,105.87723833185602,Europe,06-05-2023,0.8952454141759927,3.5115382432178706,118.26616104960247,4.406783657393863
U14269,32,Female,High School,Employed,Manager,5470.57,3420.63,467308.75,No,,0.0,0,0.0,0.0,0.0,627,85.42231431094018,Africa,15-12-2021,0.6252785358746895,0.0,136.61481949231575,0.6252785358746895
U14270,40,Male,Bachelor,Self-employed,Student,5538.49,4553.99,647746.3,Yes,Home,440667.99,180,5139.44,11.47,0.93,336,116.9535920440409,Other,28-06-2023,0.8222439690240481,0.9279496758141659,142.23709318641457,1.750193644838214
U14271,33,Female,Master,Employed,Engineer,8253.83,7335.01,560147.5,Yes,Home,316731.02,36,9917.89,7.95,1.2,553,67.8651607799046,North America,12-12-2024,0.8886795584595273,1.2016106462090932,76.36628988917533,2.0902902046686207
U14272,67,Male,Master,Self-employed,Teacher,6066.29,3566.6,17689.48,Yes,Car,243039.98,60,7486.81,27.45,1.23,541,2.9160294018254977,North America,11-08-2022,0.5879376027192897,1.234166187241296,4.959759995513934,1.8221037899605854
U14273,67,Male,High School,Employed,Student,4384.91,2723.15,8170.44,Yes,Business,474433.24,360,5400.64,13.41,1.23,536,1.8633084829563207,Other,29-10-2022,0.6210275695510284,1.2316421545710174,3.00036354956576,1.852669724122046
U14274,32,Other,Bachelor,Employed,Driver,2142.04,1837.41,66193.45,No,,0.0,0,0.0,0.0,0.0,485,30.902060652462136,Africa,09-02-2025,0.8577851020522493,0.0,36.02541076841859,0.8577851020522493
U14275,44,Other,Bachelor,Employed,Student,4564.42,1533.92,484922.07,No,,0.0,0,0.0,0.0,0.0,805,106.23958137068894,Other,09-12-2024,0.3360602223283572,0.0,316.1325688432252,0.3360602223283572
U14276,32,Other,Bachelor,Self-employed,Teacher,4488.28,3890.69,108761.71,Yes,Home,316920.71,360,6485.46,24.54,1.44,636,24.23238077838281,Other,15-03-2024,0.8668554546507794,1.4449766948586096,27.954349999614465,2.3118321495093888
U14277,19,Other,PhD,Employed,Manager,2139.32,1108.5,166515.43,Yes,Business,399439.92,24,18386.07,9.75,8.59,747,77.8356814314829,Europe,14-12-2023,0.5181553016846474,8.5943524110465,150.21689670726207,9.112507712731148
U14278,19,Male,Master,Employed,Doctor,3263.61,1066.08,100741.33,No,,0.0,0,0.0,0.0,0.0,486,30.868066343711412,Europe,11-12-2022,0.3266566777280373,0.0,94.49697020861474,0.3266566777280373
U14279,33,Male,Master,Employed,Salesperson,5527.77,1660.83,109142.59,No,,0.0,0,0.0,0.0,0.0,658,19.744415921791244,Africa,09-04-2025,0.30045208103810395,0.0,65.71569034759729,0.30045208103810395
U14280,53,Female,Bachelor,Employed,Accountant,3980.25,2594.54,120206.77,No,,0.0,0,0.0,0.0,0.0,796,30.2008089944099,Europe,29-08-2023,0.6518535267885183,0.0,46.3306674786282,0.6518535267885183
U14281,66,Male,PhD,Unemployed,Driver,6642.46,4905.44,574208.16,Yes,Car,199706.8,120,2526.56,8.97,0.38,512,86.44510618054156,Africa,24-09-2021,0.7384974843657319,0.3803651056987923,117.05538341107018,1.1188625900645244
U14282,58,Female,Bachelor,Self-employed,Doctor,1584.57,513.72,23642.69,No,,0.0,0,0.0,0.0,0.0,400,14.920571511514165,Other,23-03-2023,0.32420151839300254,0.0,46.02252199641828,0.32420151839300254
U14283,40,Female,High School,Employed,Student,5852.3,4258.59,535344.6,No,,0.0,0,0.0,0.0,0.0,676,91.4759325393435,Africa,26-02-2024,0.7276780069374434,0.0,125.70935450465998,0.7276780069374434
U14284,44,Male,Bachelor,Employed,Salesperson,6695.22,2411.66,648210.45,No,,0.0,0,0.0,0.0,0.0,722,96.8169007142409,Europe,17-05-2025,0.3602062366882641,0.0,268.7818556512941,0.3602062366882641
U14285,42,Male,High School,Employed,Doctor,5408.96,3620.89,372105.98,No,,0.0,0,0.0,0.0,0.0,458,68.79436712417913,North America,07-08-2021,0.6694244364905638,0.0,102.76644139976635,0.6694244364905638
U14286,40,Female,Master,Employed,Doctor,3568.68,1508.95,12973.85,No,,0.0,0,0.0,0.0,0.0,822,3.6354758622235677,Asia,22-02-2024,0.42283141105394717,0.0,8.597932337055568,0.42283141105394717
U14287,26,Male,Bachelor,Employed,Salesperson,7539.6,3190.81,686692.55,No,,0.0,0,0.0,0.0,0.0,723,91.07811422356625,Africa,23-11-2024,0.42320680142182604,0.0,215.2094765905836,0.42320680142182604
U14288,56,Male,Master,Employed,Unemployed,1488.37,1107.23,110422.42,No,,0.0,0,0.0,0.0,0.0,756,74.19016776742343,North America,03-09-2023,0.7439212023891909,0.0,99.72852975443223,0.7439212023891909
U14289,66,Male,Bachelor,Employed,Salesperson,3227.38,2636.93,186645.4,Yes,Car,421674.87,36,14935.41,16.53,4.63,457,57.831863616927656,Other,28-12-2022,0.8170497431352985,4.627719698331154,70.78132525323008,5.444769441466453
U14290,40,Female,High School,Employed,Engineer,5840.18,3451.26,532772.24,No,,0.0,0,0.0,0.0,0.0,620,91.22531154861665,North America,14-01-2022,0.5909509638401557,0.0,154.37035749262586,0.5909509638401557
U14291,65,Male,Master,Employed,Doctor,2186.22,1760.18,81061.59,No,,0.0,0,0.0,0.0,0.0,619,37.07842303153388,Europe,21-12-2023,0.8051248273275334,0.0,46.053011623811194,0.8051248273275334
U14292,54,Female,High School,Employed,Teacher,500.0,433.92,32474.64,No,,0.0,0,0.0,0.0,0.0,647,64.94928,North America,26-12-2024,0.8678400000000001,0.0,74.84015486725663,0.8678400000000001
U14293,56,Female,Master,Student,Driver,7020.33,5895.16,425243.78,No,,0.0,0,0.0,0.0,0.0,799,60.57318957940724,Other,27-01-2024,0.8397269074245798,0.0,72.13439160260282,0.8397269074245798
U14294,66,Female,High School,Self-employed,Student,3124.61,1876.2,219108.89,No,,0.0,0,0.0,0.0,0.0,583,70.12359622480886,Africa,27-07-2021,0.6004589372753719,0.0,116.78333333333333,0.6004589372753719
U14295,19,Female,High School,Employed,Manager,4517.6,2671.16,200493.09,Yes,Education,96190.35,36,4053.98,29.44,0.9,445,44.380443155657865,Other,04-12-2023,0.5912785549849476,0.8973747122365857,75.05843528654218,1.4886532672215333
U14296,57,Female,Bachelor,Student,Accountant,7655.09,3389.48,316571.28,Yes,Car,381868.03,24,19618.79,20.98,2.56,573,41.3543511572039,Europe,27-09-2024,0.44277467671836646,2.562842500871969,93.39818497232615,3.0056171775903353
U14297,27,Female,High School,Unemployed,Engineer,3813.32,3090.12,268431.11,Yes,Education,485190.99,36,16809.8,14.96,4.41,668,70.39301973083822,Other,17-05-2023,0.810348987234221,4.40817974888024,86.86753588857391,5.218528736114461
U14298,27,Female,High School,Self-employed,Teacher,3273.29,2760.0,338402.55,No,,0.0,0,0.0,0.0,0.0,828,103.38300303364504,Africa,22-02-2025,0.8431883517806243,0.0,122.60961956521739,0.8431883517806243
U14299,28,Male,High School,Employed,Accountant,2560.15,815.7,173970.55,No,,0.0,0,0.0,0.0,0.0,776,67.9532644571607,Africa,15-08-2022,0.31861414370251745,0.0,213.2776143189898,0.31861414370251745
U14300,52,Male,Bachelor,Employed,Engineer,6629.18,2766.56,181068.2,No,,0.0,0,0.0,0.0,0.0,608,27.31381558503465,Europe,05-06-2022,0.4173306502463351,0.0,65.44886067896594,0.4173306502463351
U14301,45,Female,Bachelor,Employed,Unemployed,7733.29,4770.93,187901.55,Yes,Business,397248.1,180,6150.3,17.13,0.8,754,24.29775037532538,Asia,21-07-2023,0.616934060406373,0.795301870225997,39.38467971653325,1.41223593063237
U14302,35,Female,PhD,Employed,Teacher,3708.91,2271.5,311327.46,Yes,Car,382934.09,24,16559.09,3.59,4.46,418,83.94041915279692,Asia,15-04-2024,0.6124440873464172,4.4646783017112845,137.05809377063616,5.077122389057702
U14303,61,Female,Master,Employed,Salesperson,3398.75,2928.23,200081.25,Yes,Car,260994.85,24,11835.06,8.26,3.48,833,58.86906951084958,Africa,25-12-2021,0.861560867966164,3.4821802133137183,68.32839291995506,4.343741081279882
U14304,34,Female,Master,Self-employed,Accountant,3963.12,3009.12,86946.86,No,,0.0,0,0.0,0.0,0.0,435,21.938992510950968,North America,12-11-2023,0.759280566826137,0.0,28.894447546126443,0.759280566826137
U14305,51,Female,High School,Employed,Manager,8062.74,4337.63,26487.28,Yes,Car,402398.93,180,3899.15,8.23,0.48,401,3.2851462406080314,Other,06-05-2023,0.5379846057295659,0.4836011083080938,6.106394505755446,1.0215857140376599
U14306,51,Female,High School,Self-employed,Doctor,4310.14,2111.25,435342.81,Yes,Car,485701.4,360,9013.79,22.24,2.09,595,101.0043316458398,Africa,05-12-2023,0.48983327687731715,2.0912986585122524,206.20144937833038,2.58113193538957
U14307,32,Male,Bachelor,Employed,Manager,4440.49,2628.12,331293.42,No,,0.0,0,0.0,0.0,0.0,374,74.60740143542718,Africa,07-02-2023,0.5918536017421501,0.0,126.05718916944431,0.5918536017421501
U14308,44,Female,Master,Self-employed,Accountant,6467.94,2770.18,445498.97,No,,0.0,0,0.0,0.0,0.0,513,68.87803071766281,Europe,12-07-2023,0.4282940163328664,0.0,160.81950270379542,0.4282940163328664
U14309,55,Female,Bachelor,Self-employed,Unemployed,2592.98,880.6,244043.93,Yes,Business,342573.26,300,4617.57,15.86,1.78,348,94.11716634914268,Other,09-02-2023,0.3396092526745289,1.7807966123919197,277.1336929366341,2.1204058650664486
U14310,61,Male,Other,Employed,Teacher,4406.2,2453.12,449847.84,No,,0.0,0,0.0,0.0,0.0,343,102.09428532522355,North America,07-09-2023,0.5567427715491807,0.0,183.3778372032351,0.5567427715491807
U14311,51,Female,Bachelor,Self-employed,Doctor,4839.09,2931.16,361410.84,Yes,Business,339275.07,180,5383.4,17.67,1.11,559,74.68570330372033,Africa,02-10-2023,0.6057254566457743,1.1124818922566018,123.29959469970935,1.7182073489023761
U14312,57,Male,High School,Employed,Manager,4716.62,2576.25,519933.79,No,,0.0,0,0.0,0.0,0.0,660,110.23440302589566,North America,31-10-2023,0.546206817593955,0.0,201.81806501698205,0.546206817593955
U14313,36,Male,Bachelor,Unemployed,Student,3542.18,2055.09,339977.39,Yes,Car,278742.13,180,5464.28,22.72,1.54,497,95.97970458869962,Europe,01-03-2023,0.580176614401301,1.542631938523734,165.43187402984785,2.122808552925035
U14314,39,Male,Bachelor,Self-employed,Unemployed,5471.51,2785.19,400062.11,No,,0.0,0,0.0,0.0,0.0,770,73.117313136593,North America,10-10-2024,0.5090349830302786,0.0,143.63907309734702,0.5090349830302786
U14315,54,Male,Bachelor,Employed,Teacher,4676.93,2165.35,333396.77,No,,0.0,0,0.0,0.0,0.0,514,71.28538806439266,Africa,12-11-2023,0.4629853343967089,0.0,153.9689980834507,0.4629853343967089
U14316,43,Female,High School,Employed,Manager,4879.65,3060.93,278234.43,No,,0.0,0,0.0,0.0,0.0,672,57.019341551135845,North America,12-09-2023,0.6272847437828533,0.0,90.89865825092375,0.6272847437828533
U14317,44,Male,High School,Employed,Teacher,3698.81,1856.12,421234.69,No,,0.0,0,0.0,0.0,0.0,400,113.88384101913859,Africa,23-04-2024,0.5018154487524366,0.0,226.94367282287786,0.5018154487524366
U14318,62,Male,Master,Employed,Doctor,6027.42,2263.88,657592.28,Yes,Car,402697.41,180,3031.44,4.26,0.5,460,109.10012575861646,Asia,05-03-2022,0.3755968557027717,0.5029415570841256,290.47135007155856,0.8785384127868971
U14319,66,Female,High School,Employed,Student,8746.69,6290.57,486185.97,No,,0.0,0,0.0,0.0,0.0,603,55.58513792074487,Asia,10-10-2024,0.7191943466614227,0.0,77.28806292593517,0.7191943466614227
U14320,51,Male,Master,Employed,Student,2903.58,2157.61,323725.43,No,,0.0,0,0.0,0.0,0.0,686,111.49182388637475,Other,16-05-2024,0.7430861212709828,0.0,150.0388995230834,0.7430861212709828
U14321,56,Male,High School,Self-employed,Salesperson,5395.6,3922.65,507452.59,Yes,Business,149121.59,300,2445.03,19.52,0.45,408,94.04933464304247,North America,12-07-2023,0.7270090444065535,0.45315256875973015,129.36473812346244,1.1801616131662835
U14322,48,Female,Bachelor,Self-employed,Engineer,4368.97,2008.98,22723.82,No,,0.0,0,0.0,0.0,0.0,600,5.201184718595,Asia,31-03-2025,0.4598292045951334,0.0,11.311123057471951,0.4598292045951334
U14323,19,Female,Master,Student,Student,2291.4,820.55,125019.82,Yes,Home,17689.78,12,1611.8,16.81,0.7,631,54.56045212533822,Other,17-05-2025,0.35809985161909746,0.7034127607576154,152.36100176710744,1.061512612376713
U14324,44,Female,Master,Employed,Student,2920.16,1870.91,192911.34,No,,0.0,0,0.0,0.0,0.0,775,66.06190756670867,North America,18-10-2022,0.6406874965755301,0.0,103.11096739020049,0.6406874965755301
U14325,39,Male,Bachelor,Employed,Driver,1664.12,1161.74,4242.85,No,,0.0,0,0.0,0.0,0.0,380,2.549605797658823,Other,23-02-2025,0.6981107131697234,0.0,3.652151083719249,0.6981107131697234
U14326,30,Female,Bachelor,Self-employed,Driver,1791.05,1271.1,144987.69,No,,0.0,0,0.0,0.0,0.0,701,80.95122414226292,Africa,12-08-2024,0.7096954300549957,0.0,114.06473920226577,0.7096954300549957
U14327,18,Male,High School,Employed,Doctor,2902.33,2360.07,344034.45,No,,0.0,0,0.0,0.0,0.0,844,118.53733035182078,Europe,20-10-2024,0.813163906240848,0.0,145.77298554703884,0.813163906240848
U14328,65,Male,Bachelor,Student,Salesperson,6479.34,4140.51,417641.58,Yes,Car,348456.18,60,9280.5,20.25,1.43,488,64.45742621933715,Europe,26-12-2023,0.6390326792543686,1.4323218105547786,100.86718302817769,2.0713544898091474
U14329,30,Male,High School,Employed,Student,4997.86,3190.41,306080.13,Yes,Education,410041.11,300,9896.6,28.94,1.98,673,61.242237677726074,North America,03-08-2023,0.6383552160324619,1.9801675116950057,95.93755348058714,2.6185227277274676
U14330,69,Male,Bachelor,Employed,Accountant,3146.62,1776.11,99336.26,No,,0.0,0,0.0,0.0,0.0,664,31.569194882127487,Europe,19-02-2025,0.5644501083702512,0.0,55.92911475077557,0.5644501083702512
U14331,63,Male,Bachelor,Self-employed,Driver,2243.9,790.17,247219.77,No,,0.0,0,0.0,0.0,0.0,404,110.17414768929096,Other,24-04-2023,0.35214136102321847,0.0,312.8690914613311,0.35214136102321847
U14332,40,Other,Other,Self-employed,Manager,2775.2,1864.48,158949.35,No,,0.0,0,0.0,0.0,0.0,462,57.27491712309023,Asia,02-12-2023,0.6718362640530413,0.0,85.25130331245172,0.6718362640530413
U14333,53,Male,Bachelor,Student,Unemployed,5890.79,5098.34,588901.58,No,,0.0,0,0.0,0.0,0.0,303,99.96988179853635,Other,24-09-2022,0.8654764471318788,0.0,115.50849492187652,0.8654764471318788
U14334,69,Female,High School,Employed,Student,8415.36,5644.77,450706.45,No,,0.0,0,0.0,0.0,0.0,845,53.557595872309676,Asia,12-06-2025,0.6707698779374858,0.0,79.84496268227049,0.6707698779374858
U14335,25,Female,Bachelor,Employed,Driver,4460.19,1480.72,100382.32,No,,0.0,0,0.0,0.0,0.0,678,22.506287848723936,Other,02-04-2024,0.3319858571047422,0.0,67.79291155654006,0.3319858571047422
U14336,53,Male,High School,Unemployed,Driver,2696.01,1053.23,21046.07,No,,0.0,0,0.0,0.0,0.0,462,7.806376830946472,Africa,22-11-2024,0.39066249754266485,0.0,19.982406501903668,0.39066249754266485
